pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_orbsmax,pl_eqt,st_teff,st_rad,st_mass,sy_dist
"Kepler-1025 b","Kepler-1025","Transit",2016,37.32294930000,1.98000000,4.58000000,0.2160700000,1654.00,6089.00,1.130000,1.090000,803.77600000
"Kepler-1679 b","Kepler-1679","Transit",2020,9.75376000000,2.06920360,4.93000000,0.0892000000,813.00,5501.00,0.873196,0.960000,909.28000000
"Kepler-350 c","Kepler-350","Transit",2013,17.84900000000,3.10000000,6.10000000,0.1385000000,888.00,6492.30,1.250000,1.000000,956.85900000
"Kepler-773 b","Kepler-773","Transit",2016,3.74910006100,1.43000000,2.63000000,0.0468200000,1160.00,5850.00,1.010000,1.040000,547.02600000
"HD 51608 b","HD 51608","Radial Velocity",2019,14.07260000000,3.62000000,12.77000000,0.1059000000,759.92,5358.00,0.916136,0.800000,35.05530000
"TOI-912 b","TOI-912","Transit",2025,4.67806910000,1.93000000,5.10000000,0.0410000000,551.00,3572.00,0.419000,0.418000,26.10720000
"Kepler-630 b","Kepler-630","Transit",2016,161.47439370000,3.18000000,10.20000000,0.5620100000,343.00,5829.00,1.040000,1.020000,839.78400000
"Kepler-874 b","Kepler-874","Transit",2016,40.06867270000,3.94000000,14.70000000,0.2234000000,560.00,6020.00,1.130000,1.090000,1082.16000000
"EPIC 220492298 b","EPIC 220492298","Transit",2021,0.76240600000,0.99000000,0.93700000,,,5620.00,0.890000,0.950000,624.51200000
"Kepler-1948 b","Kepler-1948","Transit",2021,15.57129955000,1.03283226,1.09000000,0.1022000000,399.00,3872.00,0.557000,0.585000,193.90300000
"Kepler-196 c","Kepler-196","Transit",2014,47.42773700000,2.24000000,5.65000000,0.2400000000,407.00,5128.00,0.782000,0.839000,451.31200000
"WASP-33 b","WASP-33","Transit",2010,1.21987000000,17.85593700,665.21819000,0.0239000000,2781.70,7430.00,1.444000,1.495000,121.94400000
"Kepler-454 c","Kepler-454","Radial Velocity",2015,524.19000000000,12.90000000,1433.40611557,1.2870000000,249.58,5687.00,1.066000,1.030000,230.86900000
"HD 42012 b","HD 42012","Radial Velocity",2017,857.50000000000,13.50000000,508.52800000,1.6700000000,182.63,5405.00,0.820000,0.830000,36.79840000
"Kepler-1810 b","Kepler-1810","Transit",2021,101.13300320000,3.91815325,14.60000000,0.4137000000,380.00,5492.00,1.016000,0.921000,1009.87000000
"Kepler-247 b","Kepler-247","Transit",2014,3.33616000000,1.64000000,3.33000000,0.0420000000,970.00,5100.00,0.768000,0.887000,663.71100000
"Kepler-182 c","Kepler-182","Transit",2014,20.68434200000,3.43000000,11.60000000,0.1570000000,729.00,6250.00,1.146000,1.114000,1549.09000000
"Kepler-1303 b","Kepler-1303","Transit",2016,7.56127224000,1.42000000,2.60000000,0.0751000000,891.00,5771.00,1.000000,1.010000,897.78300000
"Kepler-110 c","Kepler-110","Transit",2014,31.71977500000,2.21000000,5.52000000,0.1980000000,743.00,5960.00,1.149000,0.989000,586.53100000
"TOI-375 b","TOI-375","Transit",2026,9.45469000000,10.77183045,236.78216321,0.0990000000,1373.00,5259.90,2.900000,1.441000,396.21300000
"GJ 667 C c","GJ 667 C","Radial Velocity",2013,28.14000000000,1.77000000,3.80000000,0.1250000000,,3350.00,,0.330000,7.24396000
"Kepler-866 b","Kepler-866","Transit",2016,2.61703253600,1.63000000,3.29000000,0.0331000000,996.00,4751.00,0.710000,0.750000,646.66700000
"Kepler-549 b","Kepler-549","Transit",2016,42.94956490000,2.57000000,11.00000000,0.2323600000,487.00,5360.00,0.840000,0.880000,635.14500000
"Kepler-347 d","Kepler-347","Transit",2023,85.51734400000,3.04000000,9.48000000,0.3802000000,482.00,5592.00,1.451000,1.000000,1298.88000000
"Kepler-965 b","Kepler-965","Transit",2016,134.25272980000,3.38000000,11.40000000,0.5099800000,393.00,5886.00,1.150000,1.050000,582.82800000
"HD 164922 c","HD 164922","Radial Velocity",2016,75.74000000000,3.66000000,13.00000000,0.3410000000,400.50,5390.00,0.946000,0.926000,22.00160000
"Kepler-280 c","Kepler-280","Transit",2014,4.80709100000,2.01000000,4.70000000,0.0560000000,1088.00,5744.00,0.886000,0.962000,780.36100000
"Kepler-645 b","Kepler-645","Transit",2016,3.27582262100,2.10000000,5.06000000,0.0454100000,1730.00,6170.00,1.210000,1.130000,1173.57000000
"HIP 55507 b","HIP 55507","Radial Velocity",2022,5138.43727000000,12.60000000,2585.53409095,5.0620000000,76.05,4171.00,0.723643,0.650000,25.48930000
"Kepler-399 d","Kepler-399","Transit",2014,58.03461600000,1.89000000,4.23000000,0.2610000000,486.00,5502.00,0.680000,0.902000,740.53700000
"K2-58 d","K2-58","Transit",2016,22.88270000000,1.71000000,3.57000000,0.1517000000,621.48,5413.00,0.860000,0.890000,181.74600000
"NGC 2682 Sand 1429 b","NGC 2682 Sand 1429","Radial Velocity",2024,77.48000000000,13.40000000,572.09113260,0.3840000000,683.00,6000.00,2.130000,1.260000,852.79300000
"Kepler-1630 b","Kepler-1630","Transit",2016,509.99740200000,2.19000000,5.43000000,1.1218000000,182.00,4736.00,0.630000,0.660000,331.21300000
"KELT-12 b","KELT-12","Transit",2017,5.03162300000,19.95202000,301.93850000,0.0670800000,1800.00,6279.00,2.370000,1.591000,368.03000000
"HIP 9618 c","HIP 9618","Transit",2023,52.56363000000,3.42855926,7.00000000,0.2690000000,470.31,5649.00,0.959300,0.942000,67.54780000
"HD 110067 c","HD 110067","Transit",2023,13.67369400000,2.38800000,6.30000000,0.1039000000,699.00,5266.00,0.788000,0.798000,32.15850000
"Kepler-1441 b","Kepler-1441","Transit",2016,39.44198390000,1.31000000,2.27000000,0.2346000000,682.00,5802.00,1.000000,1.000000,1110.48000000
"Kepler-192 b","Kepler-192","Transit",2014,9.92674600000,2.74000000,7.95000000,0.0900000000,803.00,5479.00,1.007000,1.028000,651.67400000
"Kepler-115 b","Kepler-115","Transit",2014,2.40367900000,1.09000000,1.32000000,0.0360000000,1489.00,5979.00,1.205000,1.042000,623.60900000
"WASP-77 A b","WASP-77 A","Transit",2012,1.36002939500,13.56000000,529.31142902,0.0232336330,1674.00,5617.00,0.910000,0.903000,105.16600000
"55 Cnc d","55 Cnc","Radial Velocity",2002,4799.00000000000,13.00000000,1232.49300000,5.6000000000,104.85,5198.00,0.980000,1.015000,12.58550000
"Kepler-1455 b","Kepler-1455","Transit",2016,49.27676400000,2.16000000,5.31000000,0.2149000000,298.00,4075.00,0.600000,0.620000,357.62100000
"Kepler-283 b","Kepler-283","Transit",2014,11.00815100000,2.13000000,5.18000000,0.0820000000,488.00,4351.00,0.566000,0.596000,468.09400000
"HAT-P-52 b","HAT-P-52","Transit",2015,2.75359530000,11.30988100,259.98494000,0.0369400000,1218.00,5131.00,0.893000,0.887000,361.15500000
"Kepler-341 d","Kepler-341","Transit",2014,27.66631300000,1.85000000,4.08000000,0.1820000000,622.00,6012.00,1.024000,0.976000,1047.03000000
"Kepler-1489 b","Kepler-1489","Transit",2016,82.29475100000,1.77000000,3.78000000,0.3679000000,400.00,5655.00,0.900000,0.930000,1283.05000000
"HD 156411 b","HD 156411","Radial Velocity",2009,842.20000000000,14.00000000,235.18000000,1.8800000000,304.95,5900.00,2.160000,1.250000,56.86550000
"Kepler-926 b","Kepler-926","Transit",2016,52.06886010000,2.31000000,5.95000000,0.2739000000,524.00,5806.00,1.010000,1.010000,921.36100000
"K2-325 b","K2-325","Transit",2020,6.93000000000,2.20000000,5.48000000,0.0419000000,423.00,3287.00,0.298000,0.274000,111.63800000
"Kepler-879 b","Kepler-879","Transit",2016,33.38559380000,2.57000000,7.13000000,0.2012000000,580.00,5792.00,1.020000,1.020000,802.67200000
"Kepler-1641 b","Kepler-1641","Transit",2016,19.67226600000,3.11000000,9.85000000,0.1473000000,908.00,6152.00,1.190000,1.120000,860.37000000
"Kepler-1924 b","Kepler-1924","Transit",2021,15.33170033000,2.65446572,7.53000000,0.1216000000,821.00,5726.00,1.285000,1.018000,1910.77000000
"GJ 740 b","GJ 740","Radial Velocity",2021,2.37756000000,1.53000000,2.96000000,0.0290000000,829.00,3913.00,0.560000,0.580000,11.10170000
"Kepler-68 d","Kepler-68","Radial Velocity",2013,632.62000000000,13.90000000,267.00000000,1.4690000000,260.75,5847.00,1.256400,1.057000,144.16600000
"WASP-108 b","WASP-108","Transit",2020,2.67555212374,15.13212395,283.50293904,,1589.00,6783.00,1.344150,1.167000,258.77700000
"Kepler-184 c","Kepler-184","Transit",2014,20.30300500000,1.97000000,8.80000000,0.1410000000,630.00,5788.00,0.873000,0.872000,610.32600000
"Lupus-TR-3 b","Lupus-TR-3","Transit",2007,3.91405000000,9.97600000,257.43100000,0.0464000000,1013.56,5000.00,0.820000,0.870000,773.40900000
"Kepler-1087 b","Kepler-1087","Transit",2016,0.69384285500,0.61000000,0.16500000,0.0155400000,2161.00,5589.00,0.940000,0.960000,362.62300000
"HIP 8923 b","HIP 8923","Radial Velocity",2026,5160.00000000000,12.50000000,3171.92750186,5.9000000000,136.48,5980.00,1.321640,1.010000,65.99570000
"HAT-P-11 b","HAT-P-11","Transit",2010,4.88800000000,4.36000000,25.00000000,0.0525800000,838.00,4653.00,0.683000,0.811000,37.76470000
"Kepler-1356 b","Kepler-1356","Transit",2016,0.63400293700,1.53000000,2.96000000,0.0136000000,1714.00,5106.00,0.780000,0.820000,845.22800000
"Kepler-969 c","Kepler-969","Transit",2016,1.68293460400,0.99000000,0.93700000,0.0265000000,1270.00,5214.00,0.820000,0.920000,390.35400000
"TOI-6223 b","TOI-6223","Transit",2025,3.85521900000,5.07000000,22.60000000,0.0401800000,714.00,3895.00,0.576000,0.582000,133.12200000
"TOI-7384 b","TOI-7384","Transit",2026,6.23402580000,3.56000000,12.40000000,0.0439000000,378.00,3185.00,0.319000,0.318000,66.79020000
"Kepler-832 b","Kepler-832","Transit",2016,7.13969410000,2.06000000,4.90000000,0.0750000000,965.00,5596.00,0.900000,0.920000,1688.12000000
"Kepler-988 b","Kepler-988","Transit",2016,17.76080053000,2.07000000,4.94000000,0.1085000000,368.00,4005.00,0.530000,0.550000,304.88900000
"TOI-1278 b","TOI-1278","Transit",2021,14.47567000000,12.21778896,5879.82552950,0.0950000000,407.87,3799.00,0.573000,0.540000,75.57590000
"Kepler-732 c","Kepler-732","Transit",2016,0.89304123600,1.27000000,2.15000000,0.0143000000,893.00,3631.00,0.460000,0.490000,174.82600000
"Kepler-533 b","Kepler-533","Transit",2016,28.51120525000,3.38000000,11.40000000,0.1670400000,423.00,4758.00,0.720000,0.780000,302.95500000
"Kepler-392 c","Kepler-392","Transit",2014,10.42311800000,1.10000000,1.37000000,0.0930000000,901.00,5938.00,1.129000,0.874000,681.42800000
"HIP 10090 c","HIP 10090","Radial Velocity",2026,321.82000000000,13.90000000,270.15414595,0.9000000000,338.35,5661.00,1.382680,0.940000,82.39370000
"WASP-62 b","WASP-62","Transit",2012,4.41195000000,14.79588000,165.27160000,0.0571000000,1475.30,6230.00,1.230000,1.110000,175.63100000
"K2-25 b","K2-25","Transit",2015,3.48456408000,3.44000000,24.50000000,0.0287000000,494.00,3207.00,0.293200,0.263400,44.95650000
"TOI-7510 c","TOI-7510","Transit",2025,22.56874230000,10.81000000,131.00000000,0.1595000000,702.00,5720.00,1.035000,1.063000,249.00600000
"Kepler-354 d","Kepler-354","Transit",2014,24.20984200000,1.24000000,2.07000000,0.1460000000,451.00,4648.00,0.674000,0.652000,554.06400000
"Kepler-1342 b","Kepler-1342","Transit",2016,2.21571035800,1.66000000,3.39000000,0.0313000000,1283.00,5527.00,0.900000,0.930000,890.72400000
"Kepler-1059 b","Kepler-1059","Transit",2016,3.76419104800,1.73000000,3.64000000,0.0440000000,908.00,4906.00,0.720000,0.750000,713.16700000
"Kepler-518 b","Kepler-518","Transit",2016,8.51203587700,2.11000000,5.10000000,0.0799600000,839.00,5842.00,0.880000,0.960000,337.90100000
"TOI-128.01","TOI-128","Transit",2024,4.94046810000,2.21898000,5.56000000,0.0538101900,1344.51,6086.00,1.130000,0.851969,68.47270000
"HIP 9618 b","HIP 9618","Transit",2023,20.77285800000,3.82838127,8.30000000,0.1450000000,640.88,5649.00,0.959300,0.942000,67.54780000
"Kepler-154 c","Kepler-154","Transit",2014,62.30327600000,2.95000000,9.01000000,0.3030000000,454.00,5690.00,1.001000,0.933000,915.21200000
"TOI-6564 b","TOI-6564","Transit",2026,3.98541300000,16.39873876,222.16205649,0.0542000000,1445.00,5943.00,1.700000,1.180000,191.37200000
"HD 260655 b","HD 260655","Transit",2022,2.76953000000,1.24000000,2.14000000,0.0293300000,709.00,3803.00,0.439000,0.439000,10.00550000
"TOI-1136 d","TOI-1136","Transit",2022,12.51990000000,4.62700000,8.35000000,0.1062000000,843.00,5770.00,0.968000,1.022000,84.53620000
"TOI-4010 d","TOI-4010","Transit",2023,14.70886000000,6.18000000,38.15000000,0.1130000000,650.00,4960.00,0.830000,0.880000,177.50400000
"LTT 1445 A b","LTT 1445 A","Transit",2019,5.35876350000,1.34000000,2.73000000,0.0381000000,431.00,3562.00,0.271000,0.257000,6.86929000
"TOI-1801 b","TOI-1801","Transit",2023,10.64387000000,2.07900000,5.73800000,0.0750000000,493.70,3863.00,0.547000,0.556000,30.67960000
"GJ 1252 b","GJ 1252","Transit",2020,0.51823310000,1.19300000,1.32000000,0.0091500000,1090.00,3458.00,0.391000,0.381000,20.37300000
"TOI-558 b","TOI-558","Transit",2021,14.57407100000,12.17295304,1147.36054927,0.1291000000,1061.00,6466.00,1.496000,1.349000,402.63000000
"TOI-969 b","TOI-969","Transit",2022,1.82373050000,2.76500000,9.10000000,0.0263600000,941.00,4435.00,0.671000,0.734000,77.25540000
"Kepler-472 b","Kepler-472","Transit",2016,4.17625551400,3.22000000,10.50000000,0.0482300000,876.00,4996.00,0.780000,0.850000,306.60200000
"Kepler-1129 b","Kepler-1129","Transit",2016,24.33978040000,2.96000000,9.06000000,0.1648100000,737.00,5831.00,1.000000,1.000000,1183.88000000
"Kepler-1836 b","Kepler-1836","Transit",2021,5.25416994100,2.55303229,7.05000000,0.0602000000,1093.00,6123.00,0.987000,1.053000,1472.62000000
"Kepler-52 c","Kepler-52","Transit",2012,16.38500210000,1.84000000,45.40000000,0.1037900000,433.00,4075.00,0.520000,0.540000,321.54200000
"WASP-67 b","WASP-67","Transit",2012,4.61442000000,12.89035000,136.66690000,0.0517900000,1003.00,5200.00,0.880000,0.910000,189.46900000
"pi Men d","HD 39091","Radial Velocity",2022,124.64000000000,3.72000000,13.38000000,0.5060000000,443.55,5998.00,1.190000,1.070000,18.27020000
"LHS 1903 c","LHS 1903","Transit",2026,6.22618500000,2.04600000,4.55000000,0.0538700000,559.00,3664.00,0.539000,0.538000,35.69170000
"HD 207496 b","HD 207496","Transit",2023,6.44100800000,2.25000000,6.10000000,0.0629000000,743.00,4819.00,0.769000,0.800000,23.60600000
"TOI-3714 b","TOI-3714","Transit",2022,2.15484900000,11.32107051,222.47988490,0.0270000000,750.00,3660.00,0.510000,0.530000,112.71000000
"WASP-121 b","WASP-121","Transit",2016,1.27492504000,19.52604438,371.85923619,0.0257100000,2409.00,6628.00,1.461000,1.330000,269.89800000
"TOI-1533 b","TOI-1533","Transit",2026,3.64579740000,2.89000000,28.10000000,0.0445000000,1011.00,5146.00,0.849000,0.880000,100.05100000
"TOI-1533 c","TOI-1533","Transit",2026,8.06379260000,7.50000000,36.60000000,0.0760000000,628.00,5146.00,0.849000,0.880000,100.05100000
"TOI-815 c","TOI-815","Transit",2024,34.97614500000,2.62000000,23.50000000,0.1930000000,469.00,4869.00,0.770000,0.776000,59.71170000
"Kepler-9 c","Kepler-9","Transit",2010,38.98530000000,8.08000000,29.90000000,0.2270000000,523.00,5774.00,0.958000,1.022000,628.25700000
"Kepler-238 c","Kepler-238","Transit",2014,6.15555700000,2.39000000,152.52200000,0.0690000000,1146.00,5751.00,1.430000,1.229000,1798.75000000
"Kepler-55 c","Kepler-55","Transit",2012,42.15164180000,2.21000000,69.80000000,0.2095000000,349.00,4362.00,0.580000,0.620000,578.79600000
"Kepler-218 b","Kepler-218","Transit",2014,3.61933700000,1.48000000,2.79000000,0.0460000000,1156.00,5502.00,1.063000,1.019000,656.38000000
"Kepler-424 b","Kepler-424","Transit",2014,3.31186440000,9.98000000,327.35000000,0.0440000000,1116.00,5460.00,0.940000,1.010000,698.64600000
"Kepler-720 b","Kepler-720","Transit",2016,4.70832654200,8.41000000,53.40000000,0.0539000000,1162.00,5618.00,0.920000,0.950000,1065.37000000
"HD 16175 b","HD 16175","Radial Velocity",2009,990.00000000000,12.80000000,1875.18760130,2.1200000000,259.78,5981.00,1.720000,1.630000,59.85900000
"Kepler-1195 b","Kepler-1195","Transit",2016,8.49642241000,2.08000000,4.98000000,0.0726000000,702.00,4965.00,0.710000,0.740000,918.56600000
"EPIC 212737443 c","EPIC 212737443","Transit",2019,65.55000000000,2.69000000,7.70000000,0.2800000000,316.00,4684.00,0.673000,0.690000,336.25000000
"Kepler-882 b","Kepler-882","Transit",2016,3.98953966600,1.23000000,2.04000000,0.0474100000,903.00,5476.00,0.870000,0.900000,504.60500000
"Kepler-1312 b","Kepler-1312","Transit",2016,5.44832528600,2.10000000,5.06000000,0.0605300000,978.00,5719.00,0.920000,0.990000,299.10400000
"Kepler-272 b","Kepler-272","Transit",2014,2.97135300000,1.43000000,78.00000000,0.0380000000,1200.00,5297.00,0.929000,0.910000,889.60800000
"TOI-5293 A b","TOI-5293 A","Transit",2023,2.93028900000,11.90000000,170.40000000,0.0340000000,675.00,3586.00,0.520000,0.540000,162.22900000
"TOI-1710 b","TOI-1710","Transit",2022,24.28336000000,5.25800000,13.20000000,0.1630000000,602.99,5730.00,0.968000,1.025800,81.22710000
"HAT-P-6 b","HAT-P-6","Transit",2007,3.85298000000,16.58932000,419.53560000,0.0523900000,1675.00,6570.00,1.620000,1.790000,275.35800000
"DMPP-2 d","DMPP-2","Radial Velocity",2026,16.49100000000,11.60000000,91.79000000,0.1432000000,1105.06,6500.00,1.780000,1.410000,137.94000000
"DMPP-7 b","DMPP-7","Radial Velocity",2026,4.98400000000,9.13000000,61.39000000,0.0587300000,1480.51,5996.82,1.539490,1.090000,101.38600000
"Kepler-212 b","Kepler-212","Transit",2014,16.25758200000,1.09000000,1.32000000,0.1330000000,830.00,5852.00,1.455000,1.166000,687.19400000
"Kepler-55 d","Kepler-55","Transit",2014,2.21109900000,1.59000000,3.15000000,0.0290000000,931.00,4503.00,0.619000,0.631000,578.79600000
"Kepler-999 b","Kepler-999","Transit",2016,5.99185701700,2.34000000,6.08000000,0.0691800000,1355.00,6237.00,1.650000,1.290000,545.06300000
"Kepler-167 e","Kepler-167","Transit",2016,1071.23205000000,10.16000000,321.00669107,1.8830000000,134.40,4884.00,0.749000,0.777000,341.90800000
"TOI-1136 g","TOI-1136","Transit",2022,39.54500000000,2.53000000,5.60000000,0.2290000000,574.00,5770.00,0.968000,1.022000,84.53620000
"WASP-84 c","WASP-84","Transit",2023,1.44688490000,1.95000000,15.20000000,0.0235900000,1329.00,5280.00,0.768000,0.853000,100.58800000
"TOI-1338 c","TOI-1338 A","Radial Velocity",2023,215.79000000000,10.30000000,75.40000000,0.7940000000,354.89,5723.20,1.313000,1.093600,399.01700000
"TOI-2194 b","TOI-2194","Transit",2023,15.33759700000,1.98920000,4.61000000,,590.88,4756.00,0.690900,0.740000,19.57110000
"Kepler-1143 c","Kepler-1143","Transit",2016,210.63059100000,3.60000000,12.60000000,0.6477000000,234.00,5053.00,0.770000,0.810000,555.18900000
"HD 177830 c","HD 177830","Radial Velocity",2010,110.90000000000,7.87000000,47.67250000,0.5137000000,538.95,4949.00,2.620000,1.470000,62.76740000
"GJ 367 d","GJ 367","Radial Velocity",2023,34.36900000000,2.33000000,6.03000000,,,3522.00,0.458000,0.455000,9.41263000
"TOI-6109 b","TOI-6109","Transit",2025,5.69047600000,4.87040000,21.10000000,0.0599000000,700.00,5660.00,1.021000,1.030000,151.73800000
"TOI-125 d","TOI-125","Transit",2020,19.98000000000,2.93000000,13.60000000,0.1370000000,638.10,5320.00,0.848000,0.859000,111.05900000
"TOI-2031 A b","TOI-2031 A","Transit",2025,5.71548654000,14.20177855,254.26272560,0.0660000000,1358.00,6490.00,1.241000,1.174000,276.10500000
"Kepler-431 c","Kepler-431","Transit",2015,8.70300000000,0.66800000,0.22900000,0.0847000000,951.00,6004.00,1.092000,1.071000,486.54600000
"TIC 279401253 b","TIC 279401253","Transit",2023,76.80000000000,11.20898070,1951.46641898,0.3690000000,486.37,5951.00,1.060000,1.130000,285.58400000
"Kepler-253 c","Kepler-253","Transit",2014,10.28195100000,2.65000000,7.51000000,0.0890000000,680.00,5208.00,0.786000,0.860000,838.59500000
"Kepler-899 b","Kepler-899","Transit",2016,19.17891293000,2.68000000,7.65000000,0.1392000000,640.00,5595.00,0.910000,0.930000,1246.43000000
"TOI-3474 b","TOI-3474","Transit",2025,3.87951050000,14.67255574,193.87532827,0.0502000000,1451.00,6020.00,1.256000,1.121000,420.12300000
"K2-108 b","K2-108","Transit",2017,4.73399900000,5.33000000,59.40000000,0.0581000000,1360.00,5599.00,1.760000,1.170000,477.29500000
"Kepler-914 b","Kepler-914","Transit",2016,4.40966548000,1.38000000,2.48000000,0.0545400000,1192.00,5877.00,1.150000,1.100000,753.72300000
"Kepler-440 b","Kepler-440","Transit",2015,101.11141000000,1.86000000,4.12000000,0.2420000000,229.00,4134.00,0.559000,0.575000,301.03000000
